Name,ZipCode,confirmedCount,curedCount,deadCount,updateTime
浙江省,330000,1205,719,1,2020/2/22
河南省,410000,1270,818,19,2020/2/22
黑龙江省,230000,479,204,12,2020/2/22
新疆维吾尔自治区,650000,76,25,2,2020/2/22
广东省,440000,1339,728,5,2020/2/22
广东省,440000,1339,724,5,2020/2/22
浙江省,330000,1205,718,1,2020/2/22
湖南省,430000,1013,692,4,2020/2/22
浙江省,330000,1205,706,1,2020/2/22
海南省,460000,168,104,4,2020/2/22
四川省,510000,526,249,3,2020/2/22
河北省,130000,309,202,6,2020/2/22
陕西省,610000,245,149,1,2020/2/22
浙江省,330000,1205,705,1,2020/2/22
山东省,370000,750,302,4,2020/2/22
湖南省,430000,1013,686,4,2020/2/22
湖北省,420000,63454,13678,2250,2020/2/22
河南省,410000,1270,816,19,2020/2/22
山西省,140000,132,79,0,2020/2/22
吉林省,220000,91,51,1,2020/2/22
海南省,460000,168,98,4,2020/2/22
四川省,510000,526,248,3,2020/2/22
黑龙江省,230000,479,201,12,2020/2/22
河北省,130000,309,194,6,2020/2/22
陕西省,610000,245,147,1,2020/2/22
湖北省,420000,63454,13653,2250,2020/2/22
广东省,440000,1339,723,5,2020/2/22
河南省,410000,1270,809,19,2020/2/22
湖北省,420000,63454,13652,2250,2020/2/22
安徽省,340000,989,597,6,2020/2/22
湖南省,430000,1013,684,4,2020/2/22
黑龙江省,230000,479,199,12,2020/2/22
江苏省,320000,631,401,0,2020/2/22
河北省,130000,309,191,6,2020/2/22
天津市,120000,135,64,3,2020/2/22
吉林省,220000,91,47,1,2020/2/22
陕西省,610000,245,141,1,2020/2/22
四川省,510000,526,244,3,2020/2/22
黑龙江省,230000,479,197,12,2020/2/22
上海市,310000,335,227,3,2020/2/22
湖北省,420000,63454,13581,2250,2020/2/22
山东省,370000,750,301,4,2020/2/22
黑龙江省,230000,479,192,12,2020/2/22
山东省,370000,750,299,4,2020/2/22
江西省,360000,934,555,1,2020/2/22
安徽省,340000,989,594,6,2020/2/22
河南省,410000,1270,805,19,2020/2/22
江苏省,320000,631,399,0,2020/2/22
广西壮族自治区,450000,249,104,2,2020/2/22
福建省,350000,293,155,1,2020/2/22
海南省,460000,168,99,4,2020/2/22
湖北省,420000,63454,13566,2250,2020/2/22
浙江省,330000,1205,704,1,2020/2/22
湖南省,430000,1013,683,4,2020/2/22
上海市,310000,334,227,3,2020/2/22
黑龙江省,230000,479,189,12,2020/2/22
河北省,130000,309,187,6,2020/2/22
江苏省,320000,631,394,0,2020/2/22
安徽省,340000,989,591,6,2020/2/22
云南省,530000,174,107,2,2020/2/22
天津市,120000,135,62,3,2020/2/22
海南省,460000,168,96,4,2020/2/22
陕西省,610000,245,140,1,2020/2/22
江西省,360000,934,544,1,2020/2/22
辽宁省,210000,121,66,1,2020/2/22
湖南省,430000,1013,670,4,2020/2/22
北京市,110000,399,178,4,2020/2/22
上海市,310000,334,211,3,2020/2/22
浙江省,330000,1205,694,1,2020/2/22
